DISBURSED_AMOUNT,LTV,PERFORM_CNS_SCORE,NO_OF_INQUIRIES,CREDIT_SCORE,RISK_TIER,UNDERWRITING_ACTION
38739.0,57.11,300.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58013.0,74.15,305.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49303.0,77.79,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
68882.0,87.5,585.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50803.0,66.25,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
42014.0,69.44,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46869.0,79.92,596.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61213.0,83.9,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47749.0,71.05,300.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50683.0,74.16,763.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55759.0,57.96,830.0,0.0,622,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
51203.0,69.58,743.0,0.0,616,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53139.0,75.86,689.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50329.0,70.68,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49523.0,69.1,15.0,1.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54513.0,77.5,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48349.0,82.92,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47349.0,78.02,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
62447.0,70.97,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57459.0,84.93,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
62947.0,74.69,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48068.0,68.16,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
64669.0,89.74,17.0,0.0,578,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
50439.0,89.4,679.0,2.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
46249.0,89.7,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49303.0,81.47,659.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57253.0,80.0,738.0,3.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55313.0,79.87,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
64213.0,89.9,305.0,0.0,584,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59573.0,78.6,595.0,1.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
41394.0,76.79,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
33005.0,48.79,0.0,0.0,622,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
37639.0,51.19,0.0,2.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52003.0,73.51,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
34539.0,79.04,0.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57809.0,84.12,738.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
70523.0,72.79,738.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56559.0,64.92,621.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
67169.0,84.48,0.0,0.0,586,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43026.0,65.05,0.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60947.0,89.57,728.0,1.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55070.0,89.66,14.0,0.0,580,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50303.0,75.72,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
44849.0,73.03,15.0,2.0,585,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55049.0,84.46,401.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
45749.0,80.61,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
64213.0,77.38,0.0,1.0,586,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49503.0,74.94,17.0,1.0,587,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
39394.0,57.65,708.0,0.0,626,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
56013.0,86.57,0.0,1.0,583,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59089.0,85.0,825.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49078.0,50.35,0.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50303.0,75.04,0.0,1.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54159.0,89.86,0.0,1.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43894.0,72.88,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
33484.0,49.41,634.0,0.0,636,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
35439.0,59.7,0.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
44149.0,89.0,0.0,0.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40494.0,69.47,738.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
38439.0,59.71,0.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54078.0,73.9,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59147.0,84.6,825.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
97990.0,88.83,709.0,0.0,584,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50303.0,81.69,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52803.0,80.38,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54959.0,69.46,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
66982.0,89.66,574.0,1.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56959.0,84.73,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50203.0,83.47,514.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54759.0,74.19,718.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
33774.0,55.32,717.0,0.0,630,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
51078.0,85.16,0.0,0.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45349.0,72.31,501.0,0.0,619,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46349.0,68.94,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57513.0,79.86,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
24274.0,31.25,594.0,0.0,640,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
55013.0,89.85,738.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
69817.0,88.97,0.0,0.0,582,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
70617.0,67.73,738.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
66169.0,63.18,743.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
90555.0,73.5,478.0,1.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
42894.0,62.7,0.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46349.0,61.35,0.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
64269.0,89.86,738.0,2.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58713.0,89.19,0.0,0.0,585,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
62947.0,78.06,763.0,4.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54759.0,76.73,688.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
41594.0,70.52,631.0,14.0,555,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
36439.0,64.24,651.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
44049.0,71.41,718.0,2.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54003.0,78.27,0.0,2.0,585,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
81686.0,68.98,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
72317.0,63.29,737.0,2.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
83633.0,54.81,445.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
43394.0,70.42,732.0,0.0,616,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56713.0,76.62,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
60513.0,79.83,17.0,2.0,576,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
54633.0,89.2,300.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
86782.0,60.37,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48197.0,75.13,604.0,1.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56859.0,76.07,377.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54659.0,78.58,825.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
71817.0,72.78,661.0,1.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
63297.0,89.1,609.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59913.0,89.72,586.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58259.0,79.17,408.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49778.0,70.43,654.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
42376.0,74.55,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
21574.0,30.17,0.0,0.0,631,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
54959.0,74.61,14.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40894.0,74.1,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56013.0,83.08,300.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56189.0,79.39,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
64882.0,89.31,744.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49349.0,74.94,16.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58513.0,75.63,300.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51303.0,78.59,597.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57013.0,73.71,825.0,2.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50660.0,74.99,676.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
33341.0,50.18,0.0,0.0,616,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52078.0,84.66,665.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45349.0,74.19,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43210.0,73.71,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45049.0,74.11,381.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
83686.0,89.95,742.0,9.0,557,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
66982.0,72.18,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59213.0,89.71,17.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54078.0,80.34,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
60597.0,89.79,745.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58259.0,60.78,0.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59133.0,89.05,16.0,0.0,585,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53749.0,79.31,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49803.0,70.14,616.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53078.0,79.31,456.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53536.0,54.96,0.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55109.0,88.19,0.0,0.0,587,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
32984.0,53.46,0.0,0.0,614,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53881.0,85.0,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
35439.0,50.96,0.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
96490.0,73.65,825.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
26205.0,42.77,738.0,0.0,633,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
64500.0,84.89,708.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60947.0,86.61,753.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56113.0,89.98,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56259.0,79.5,320.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57513.0,81.55,0.0,0.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51303.0,63.8,738.0,0.0,619,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
32961.0,40.86,811.0,0.0,633,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
70817.0,72.49,643.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
29029.0,65.22,825.0,0.0,621,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
92555.0,60.19,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58000.0,89.86,763.0,1.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51328.0,79.95,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
70223.0,79.28,300.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
63882.0,84.39,0.0,1.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
36562.0,57.87,749.0,0.0,627,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
72917.0,89.93,17.0,0.0,581,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
67882.0,68.69,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58813.0,80.15,825.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57759.0,85.52,825.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
76963.0,51.59,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47349.0,65.48,0.0,1.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
46645.0,73.76,597.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
63947.0,84.42,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
46905.0,66.34,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55813.0,89.0,15.0,1.0,582,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
42769.0,76.23,738.0,2.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56913.0,85.14,614.0,1.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
65169.0,88.45,0.0,1.0,580,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43822.0,68.94,0.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52003.0,83.69,17.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40082.0,71.87,763.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
72717.0,70.0,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
70817.0,74.77,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
64882.0,58.54,300.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
64182.0,84.92,0.0,0.0,586,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54659.0,89.82,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
68869.0,84.99,0.0,1.0,586,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
73123.0,79.28,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43294.0,59.41,0.0,1.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
36139.0,68.52,0.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57313.0,89.49,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48343.0,70.56,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
61947.0,72.44,15.0,1.0,585,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
68282.0,87.31,0.0,0.0,584,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
39894.0,54.12,0.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49349.0,65.69,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47849.0,52.24,760.0,0.0,627,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
60513.0,81.63,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54078.0,78.4,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
42994.0,55.99,0.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53139.0,89.81,0.0,0.0,587,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
57659.0,89.52,724.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58659.0,81.82,700.0,1.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58013.0,71.11,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55013.0,84.96,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51003.0,89.7,677.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59338.0,89.7,0.0,0.0,585,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48849.0,79.66,0.0,1.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58959.0,83.3,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
35300.0,80.65,0.0,3.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
39684.0,61.88,774.0,0.0,618,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
31371.0,53.44,0.0,0.0,620,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
56513.0,71.06,627.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60563.0,84.0,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
27065.0,41.24,0.0,0.0,623,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
64400.0,89.86,0.0,0.0,583,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47849.0,74.74,738.0,2.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51803.0,81.52,483.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
65282.0,89.18,704.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
36439.0,69.11,0.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55700.0,75.38,708.0,2.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46349.0,77.5,456.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54000.0,82.1,606.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59947.0,58.42,0.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
63947.0,78.62,825.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57659.0,89.58,15.0,1.0,576,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
47049.0,69.44,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53859.0,75.67,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
78079.0,73.1,785.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58259.0,84.79,15.0,0.0,583,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
57513.0,80.8,749.0,1.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52303.0,82.57,14.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40400.0,69.97,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54259.0,76.57,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47349.0,75.22,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56334.0,69.91,609.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61789.0,89.94,738.0,1.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
73411.0,72.68,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
60213.0,89.65,749.0,1.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51303.0,79.3,300.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48803.0,64.21,0.0,2.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56759.0,85.61,719.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60213.0,73.61,17.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58013.0,86.25,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
66573.0,65.57,300.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
67882.0,79.2,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
63913.0,89.42,15.0,0.0,584,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
96695.0,76.85,0.0,0.0,587,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
69817.0,87.95,0.0,0.0,583,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
